128.45	2020-12-29
127.5	2020-12-28
128.5	2020-12-23
127.75	2020-12-22
128.05	2020-12-21
127.9	2020-12-18
128.65	2020-12-17
127.4	2020-12-16
126.65	2020-12-15
125.95	2020-12-14
127.85	2020-12-11
129.8	2020-12-10
125.5	2020-12-09
126.4	2020-12-08
124.8	2020-12-07
124.15	2020-12-04
124	2020-12-03
124.1	2020-12-02
123.95	2020-12-01
122.2	2020-11-30
113.55	2020-11-27
108	2020-11-26
107.85	2020-11-25
101.8	2020-11-24
97.04	2020-11-23
97.4	2020-11-20
93.76	2020-11-19
93.4	2020-11-18
93.1	2020-11-17
93.74	2020-11-16
90.78	2020-11-13
91.48	2020-11-12
91.32	2020-11-11
89.4	2020-11-10
90.96	2020-11-09
86.9	2020-11-06
87.78	2020-11-05
83.3	2020-11-04
78.6	2020-11-03
79.32	2020-11-02
81.26	2020-10-30
78.88	2020-10-29
82	2020-10-28
85	2020-10-27
86.24	2020-10-26
87.08	2020-10-23
86.7	2020-10-22
85	2020-10-21
86.5	2020-10-20
83.84	2020-10-19
84.62	2020-10-16
85.4	2020-10-15
86.52	2020-10-14
88.22	2020-10-13
86.78	2020-10-12
83.58	2020-10-09
83.22	2020-10-08
80.54	2020-10-07
79.9	2020-10-06
79.42	2020-10-05
77.68	2020-10-02
78.38	2020-10-01
76.62	2020-09-30
77.28	2020-09-29
74.98	2020-09-28
70.14	2020-09-25
72.22	2020-09-24
72.84	2020-09-23
71.88	2020-09-22
73.2	2020-09-21
78.08	2020-09-18
77.74	2020-09-17
78.1	2020-09-16
77.88	2020-09-15
77.28	2020-09-14
76.98	2020-09-11
75.8	2020-09-10
76.28	2020-09-08
77.48	2020-09-07
76.44	2020-09-04
80.28	2020-09-03
82.36	2020-09-02
78.64	2020-09-01
77.94	2020-08-31
78.68	2020-08-28
78.38	2020-08-27
78.68	2020-08-26
78.32	2020-08-25
76.04	2020-08-24
75.26	2020-08-21
75.84	2020-08-20
77.9	2020-08-19
78.8	2020-08-18
79.36	2020-08-17
76.72	2020-08-14
77.5	2020-08-13
77.2	2020-08-12
77.26	2020-08-11
75.52	2020-08-10
73.78	2020-08-07
