2024-11-13	40.12
2024-11-12	40.62
2024-11-11	41.21
2024-11-10	40.98
2024-11-07	40.81
2024-11-06	40.81
2024-11-05	40.04
2024-11-04	39.995
2024-11-03	39.62
2024-10-31	38.64
2024-10-30	38.775
2024-10-29	38.56
2024-10-28	38.595
2024-10-27	38.54
2024-10-24	38.35
2024-10-23	38.925
2024-10-22	38.92
2024-10-21	38.79
2024-10-20	39.45
2024-10-17	39.30
2024-10-16	39.735
2024-10-15	40.205
2024-10-14	40.17
2024-10-13	40.01
2024-10-10	39.49
2024-10-09	40.33
2024-10-08	39.565
2024-10-07	39.315
2024-10-06	39.54
2024-10-03	39.355
2024-10-02	40.035
2024-10-01	40.46
2024-09-30	40.665
2024-09-29	40.56
2024-09-26	40.04
2024-09-25	39.525
2024-09-24	40.10
2024-09-23	39.83
2024-09-22	40.03
2024-09-19	40.695
2024-09-18	40.96
2024-09-17	40.98
2024-09-16	41.635
2024-09-15	41.70
2024-09-12	40.965
2024-09-11	41.45
2024-09-10	41.365
2024-09-09	41.40
2024-09-08	39.95
2024-09-05	40.10
2024-09-04	39.94
2024-09-03	40.00
2024-09-02	41.25
2024-09-01	41.32
2024-08-29	41.30
2024-08-28	41.23
2024-08-27	41.02
2024-08-26	40.43
2024-08-25	41.32
2024-08-22	42.05
2024-08-21	42.03
2024-08-20	42.04
2024-08-19	42.24
2024-08-18	41.97
2024-08-15	42.15
2024-08-14	41.59
2024-08-13	41.55
2024-08-12	41.10
2024-08-11	41.38
2024-08-08	41.12
2024-08-07	40.21
2024-08-06	40.73
2024-08-05	40.79
2024-08-04	41.52
2024-08-01	42.06
2024-07-31	40.93
2024-07-30	41.01
2024-07-29	40.42
2024-07-28	40.14
2024-07-25	38.75
2024-07-24	38.29
2024-07-23	37.81
2024-07-22	38.60
2024-07-21	37.69
2024-07-18	37.97
2024-07-17	38.61
2024-07-16	38.59
2024-07-15	38.05
2024-07-14	38.30
2024-07-11	37.65
2024-07-10	37.34
2024-07-09	36.64
2024-07-08	36.94
2024-07-07	37.49
2024-07-04	37.29
2024-07-03	37.32
2024-07-02	37.60
2024-07-01	37.04
2024-06-30	38.22
2024-06-27	38.14
