2025-07-06	26.12
2025-07-03	26.42
2025-07-02	26.52
2025-07-01	26.42
2025-06-30	26.40
2025-06-29	26.91
2025-06-26	26.25
2025-06-25	26.48
2025-06-24	26.62
2025-06-23	26.30
2025-06-22	26.64
2025-06-19	26.61
2025-06-18	26.84
2025-06-17	27.13
2025-06-16	27.57
2025-06-15	27.46
2025-06-12	27.86
2025-06-11	28.00
2025-06-10	28.24
2025-06-09	28.00
2025-06-08	28.51
2025-06-05	28.33
2025-06-04	27.81
2025-06-03	27.57
2025-06-02	27.49
2025-06-01	27.86
2025-05-29	28.15
2025-05-28	28.13
2025-05-27	28.03
2025-05-26	27.89
2025-05-25	27.64
2025-05-22	27.84
2025-05-21	28.18
2025-05-20	28.69
2025-05-19	28.77
2025-05-18	28.68
2025-05-15	28.57
2025-05-14	28.28
2025-05-13	28.62
2025-05-12	28.48
2025-05-11	27.41
2025-05-08	27.63
2025-05-07	27.40
2025-05-06	27.19
2025-05-05	27.43
2025-05-04	27.41
2025-05-01	26.58
2025-04-30	26.58
2025-04-29	26.28
2025-04-28	26.47
2025-04-27	26.46
2025-04-24	25.97
2025-04-23	25.81
2025-04-22	25.22
2025-04-21	25.37
2025-04-20	25.37
2025-04-17	25.37
2025-04-16	24.95
2025-04-15	25.40
2025-04-14	25.08
2025-04-13	25.07
2025-04-10	24.97
2025-04-09	25.74
2025-04-08	24.31
2025-04-07	24.02
2025-04-06	24.68
2025-04-03	26.17
2025-04-02	27.50
2025-04-01	27.54
2025-03-31	27.74
2025-03-30	27.64
2025-03-27	27.58
2025-03-26	27.49
2025-03-25	27.95
2025-03-24	27.97
2025-03-23	27.79
2025-03-20	28.04
2025-03-19	28.51
2025-03-18	28.07
2025-03-17	28.21
2025-03-16	28.77
2025-03-13	28.70
2025-03-12	29.47
2025-03-11	29.65
2025-03-10	30.29
2025-03-09	31.14
2025-03-06	30.17
2025-03-05	29.99
2025-03-04	29.19
2025-03-03	29.52
2025-03-02	29.51
2025-02-27	29.44
2025-02-26	29.82
2025-02-25	29.74
2025-02-24	29.38
2025-02-23	29.34
2025-02-20	29.42
2025-02-19	28.89
2025-02-18	29.72
2025-02-17	29.64
