61.22	2020-12-30
62.1	2020-12-29
61.88	2020-12-28
61.78	2020-12-23
61.28	2020-12-22
59.06	2020-12-21
60.78	2020-12-18
60.78	2020-12-17
60.24	2020-12-16
59.04	2020-12-15
58.54	2020-12-14
58.34	2020-12-11
59.06	2020-12-10
59.7	2020-12-09
60	2020-12-08
59.52	2020-12-07
60.2	2020-12-04
60.14	2020-12-03
60.68	2020-12-02
60.56	2020-12-01
59.54	2020-11-30
60.5	2020-11-27
60.98	2020-11-26
61.32	2020-11-25
60.74	2020-11-24
59.14	2020-11-23
58.56	2020-11-20
58.38	2020-11-19
59.94	2020-11-18
59.94	2020-11-17
59.82	2020-11-16
58.5	2020-11-13
56.96	2020-11-12
57.7	2020-11-11
58.34	2020-11-10
56.26	2020-11-09
54.66	2020-11-06
53.76	2020-11-05
53.06	2020-11-04
52.98	2020-11-03
51.5	2020-11-02
49.12	2020-10-30
48.64	2020-10-29
48.47	2020-10-28
50.76	2020-10-27
52.06	2020-10-26
53.94	2020-10-23
53.98	2020-10-22
54.38	2020-10-21
54.66	2020-10-20
54.96	2020-10-19
55.2	2020-10-16
53.66	2020-10-15
54.54	2020-10-14
55.34	2020-10-13
56.54	2020-10-12
55.94	2020-10-09
56.98	2020-10-08
54.9	2020-10-07
53.66	2020-10-06
52.66	2020-10-05
51.74	2020-10-02
51.28	2020-10-01
52.32	2020-09-30
52.08	2020-09-29
52.18	2020-09-28
50.06	2020-09-25
50	2020-09-24
50.6	2020-09-23
50.64	2020-09-22
49.76	2020-09-21
54	2020-09-18
55.7	2020-09-17
56.04	2020-09-16
55.38	2020-09-15
54.58	2020-09-14
54.76	2020-09-11
54.6	2020-09-10
54	2020-09-08
52.9	2020-09-07
52.76	2020-09-04
52.5	2020-09-03
54.94	2020-09-02
54.1	2020-09-01
53.22	2020-08-31
52.62	2020-08-28
53.04	2020-08-27
52.98	2020-08-26
52.24	2020-08-25
52.84	2020-08-24
50.84	2020-08-21
51.06	2020-08-20
52.1	2020-08-19
51.82	2020-08-18
51.76	2020-08-17
51.5	2020-08-14
52.26	2020-08-13
52.9	2020-08-12
52.86	2020-08-11
51.78	2020-08-10
