67.05	2020-12-30
66.8	2020-12-29
66.9	2020-12-28
67.35	2020-12-23
67.4	2020-12-22
67.05	2020-12-21
69.25	2020-12-18
68.1	2020-12-17
67.4	2020-12-16
65.75	2020-12-15
66.45	2020-12-14
66.8	2020-12-11
66.35	2020-12-10
66.2	2020-12-09
66.35	2020-12-08
62.35	2020-12-07
63	2020-12-04
62.1	2020-12-03
63.05	2020-12-02
64.25	2020-12-01
64.1	2020-11-30
63.05	2020-11-27
62.55	2020-11-26
62.25	2020-11-25
63.1	2020-11-24
63.3	2020-11-23
64.25	2020-11-20
64.7	2020-11-19
64.75	2020-11-18
64.35	2020-11-17
64.05	2020-11-16
66.15	2020-11-13
65.7	2020-11-12
67	2020-11-11
66.3	2020-11-10
69.65	2020-11-09
71.3	2020-11-06
71.3	2020-11-05
71.55	2020-11-04
69.6	2020-11-03
69.25	2020-11-02
69.15	2020-10-30
69.8	2020-10-29
70.2	2020-10-28
71.5	2020-10-27
70.7	2020-10-26
72.25	2020-10-23
72.35	2020-10-22
73.15	2020-10-21
75.45	2020-10-20
76.65	2020-10-19
76.6	2020-10-16
75.85	2020-10-15
77	2020-10-14
75.8	2020-10-13
76.4	2020-10-12
75.95	2020-10-09
74.85	2020-10-08
75.6	2020-10-07
75.4	2020-10-06
76.45	2020-10-05
75.1	2020-10-02
74.75	2020-10-01
74.5	2020-09-30
74	2020-09-29
74.7	2020-09-28
75.4	2020-09-25
75.15	2020-09-24
75	2020-09-23
74.35	2020-09-22
74.55	2020-09-21
75.9	2020-09-18
76.1	2020-09-17
76.4	2020-09-16
76.8	2020-09-15
76.25	2020-09-14
75.9	2020-09-11
76	2020-09-10
76.75	2020-09-08
76.85	2020-09-07
75.05	2020-09-04
76.8	2020-09-03
78.45	2020-09-02
78	2020-09-01
77.95	2020-08-31
77.75	2020-08-28
78.75	2020-08-27
79.5	2020-08-26
78.25	2020-08-25
76.95	2020-08-24
75.65	2020-08-21
75.9	2020-08-20
75.55	2020-08-19
75.8	2020-08-18
76.1	2020-08-17
76.8	2020-08-14
78	2020-08-13
77.75	2020-08-12
76.2	2020-08-11
75.4	2020-08-10
