152.42	2020-12-30
151.9	2020-12-29
152.76	2020-12-28
152.46	2020-12-23
148.9	2020-12-22
149	2020-12-21
153.38	2020-12-18
154.44	2020-12-17
155.6	2020-12-16
150.32	2020-12-15
139.68	2020-12-14
140.1	2020-12-11
144.4	2020-12-10
147.44	2020-12-09
144.12	2020-12-08
144.44	2020-12-07
145.42	2020-12-04
146.08	2020-12-03
146.78	2020-12-02
147.36	2020-12-01
141.34	2020-11-30
145.92	2020-11-27
148.6	2020-11-26
152.34	2020-11-25
156	2020-11-24
150.1	2020-11-23
152.14	2020-11-20
152.52	2020-11-19
154.54	2020-11-18
153.68	2020-11-17
153.54	2020-11-16
150.18	2020-11-13
150.46	2020-11-12
150	2020-11-11
149.82	2020-11-10
142.32	2020-11-09
133.16	2020-11-06
135.92	2020-11-05
132.08	2020-11-04
131.74	2020-11-03
127.78	2020-11-02
125.1	2020-10-30
126.94	2020-10-29
125.52	2020-10-28
132	2020-10-27
135.64	2020-10-26
139.06	2020-10-23
137.6	2020-10-22
137.08	2020-10-21
138.42	2020-10-20
139.28	2020-10-19
138.28	2020-10-16
134.92	2020-10-15
139.18	2020-10-14
138.5	2020-10-13
139.4	2020-10-12
137.66	2020-10-09
137.98	2020-10-08
138.92	2020-10-07
137.48	2020-10-06
134.7	2020-10-05
132	2020-10-02
134.3	2020-10-01
137.4	2020-09-30
138.74	2020-09-29
138.2	2020-09-28
133.3	2020-09-25
136.54	2020-09-24
135.48	2020-09-23
134.82	2020-09-22
133.6	2020-09-21
141.98	2020-09-18
147.64	2020-09-17
148.66	2020-09-16
148.34	2020-09-15
148.42	2020-09-14
149.84	2020-09-11
150.96	2020-09-10
151.16	2020-09-08
149.78	2020-09-07
143	2020-09-04
142.76	2020-09-03
140.32	2020-09-02
140.1	2020-09-01
139.34	2020-08-31
139.52	2020-08-28
140.12	2020-08-27
139	2020-08-26
136.2	2020-08-25
137.8	2020-08-24
136.08	2020-08-21
136.62	2020-08-20
139.44	2020-08-19
138.5	2020-08-18
139.18	2020-08-17
138.98	2020-08-14
138.74	2020-08-13
140.66	2020-08-12
140	2020-08-11
133.12	2020-08-10
