53.05	2020-12-29
53.3	2020-12-28
53	2020-12-23
52.6	2020-12-22
52.15	2020-12-21
53.3	2020-12-18
54.25	2020-12-17
52.6	2020-12-16
52.5	2020-12-15
51.05	2020-12-14
50.25	2020-12-11
52.2	2020-12-10
53.1	2020-12-09
52.15	2020-12-08
48.16	2020-12-07
48.78	2020-12-04
47.5	2020-12-03
48.36	2020-12-02
49.2	2020-12-01
48.1	2020-11-30
48.74	2020-11-27
48.58	2020-11-26
48.8	2020-11-25
49.6	2020-11-24
46.98	2020-11-23
46.56	2020-11-20
46.76	2020-11-19
47.02	2020-11-18
46.8	2020-11-17
47.22	2020-11-16
45.9	2020-11-13
45	2020-11-12
45.44	2020-11-11
44.32	2020-11-10
42.72	2020-11-09
40.1	2020-11-06
40.42	2020-11-05
39.34	2020-11-04
39.98	2020-11-03
38.58	2020-11-02
37.48	2020-10-30
37.32	2020-10-29
37.56	2020-10-28
38.18	2020-10-27
39.8	2020-10-26
41.64	2020-10-23
41.94	2020-10-22
41.4	2020-10-21
42.38	2020-10-20
42.38	2020-10-19
42.62	2020-10-16
41.8	2020-10-15
43.48	2020-10-14
43.14	2020-10-13
44.42	2020-10-12
44.38	2020-10-09
45.18	2020-10-08
45.04	2020-10-07
44.84	2020-10-06
45.08	2020-10-05
44.22	2020-10-02
44.22	2020-10-01
43.02	2020-09-30
42.52	2020-09-29
42.4	2020-09-28
41.04	2020-09-25
42	2020-09-24
42.62	2020-09-23
41.9	2020-09-22
41.22	2020-09-21
44.14	2020-09-18
44.38	2020-09-17
44.54	2020-09-16
44.54	2020-09-15
44.54	2020-09-14
43.56	2020-09-11
44.4	2020-09-10
45.26	2020-09-08
45.12	2020-09-07
43.96	2020-09-04
43.46	2020-09-03
42.82	2020-09-02
40.94	2020-09-01
41	2020-08-31
41.2	2020-08-28
41.26	2020-08-27
41.18	2020-08-26
40.36	2020-08-25
40.26	2020-08-24
38.6	2020-08-21
39.12	2020-08-20
39.46	2020-08-19
40	2020-08-18
40	2020-08-17
41.3	2020-08-14
41.9	2020-08-13
42.06	2020-08-12
41.78	2020-08-11
40.04	2020-08-10
39.54	2020-08-07
