46.94	2020-12-29
46.96	2020-12-28
46.78	2020-12-23
46.82	2020-12-22
46.64	2020-12-21
47.92	2020-12-18
48.12	2020-12-17
47.84	2020-12-16
47.34	2020-12-15
45.96	2020-12-14
45.74	2020-12-11
46.08	2020-12-10
46.34	2020-12-09
46.56	2020-12-08
47.4	2020-12-07
47.74	2020-12-04
47.72	2020-12-03
48.64	2020-12-02
48.1	2020-12-01
47.92	2020-11-30
48.26	2020-11-27
47.94	2020-11-26
47.94	2020-11-25
48.02	2020-11-24
48.5	2020-11-23
48.74	2020-11-20
48.48	2020-11-19
49.36	2020-11-18
48.82	2020-11-17
48.66	2020-11-16
48.18	2020-11-13
47.98	2020-11-12
47.62	2020-11-11
46.4	2020-11-10
46.22	2020-11-09
46.1	2020-11-06
46.48	2020-11-05
46.5	2020-11-04
45.22	2020-11-03
44.36	2020-11-02
44.18	2020-10-30
43.84	2020-10-29
43.64	2020-10-28
46.76	2020-10-27
46.36	2020-10-26
46.18	2020-10-23
45.3	2020-10-22
45.3	2020-10-21
45.76	2020-10-20
45.54	2020-10-19
45.84	2020-10-16
45.44	2020-10-15
45.16	2020-10-14
44.76	2020-10-13
44.78	2020-10-12
44.7	2020-10-09
45.28	2020-10-08
45.66	2020-10-07
45.48	2020-10-06
45.04	2020-10-05
44.08	2020-10-02
44.56	2020-10-01
43.38	2020-09-30
42.64	2020-09-29
42.38	2020-09-28
40.6	2020-09-25
40.58	2020-09-24
40.84	2020-09-23
40.42	2020-09-22
40.2	2020-09-21
41.22	2020-09-18
42	2020-09-17
41.86	2020-09-16
41.58	2020-09-15
41.46	2020-09-14
41.94	2020-09-11
39.72	2020-09-10
38.08	2020-09-08
38.68	2020-09-07
38.28	2020-09-04
38.34	2020-09-03
39.04	2020-09-02
39.2	2020-09-01
39.62	2020-08-31
39.6	2020-08-28
39.4	2020-08-27
39.04	2020-08-26
38.02	2020-08-25
37.84	2020-08-24
37.52	2020-08-21
37.52	2020-08-20
38.14	2020-08-19
38.16	2020-08-18
38.48	2020-08-17
37.82	2020-08-14
38.26	2020-08-13
38.38	2020-08-12
37.28	2020-08-11
36.66	2020-08-10
36.6	2020-08-07
