1929	2020-12-29
1932.5	2020-12-28
1943	2020-12-23
1941.5	2020-12-22
1914.5	2020-12-21
1956.5	2020-12-18
1900	2020-12-17
1877.5	2020-12-16
1872	2020-12-15
1837.5	2020-12-14
1825.5	2020-12-11
1753	2020-12-10
1742	2020-12-09
1726	2020-12-08
1675	2020-12-07
1657.5	2020-12-04
1644	2020-12-03
1618	2020-12-02
1600	2020-12-01
1605	2020-11-30
1623.5	2020-11-27
1575	2020-11-26
1546.5	2020-11-25
1552.5	2020-11-24
1596	2020-11-23
1606	2020-11-20
1593.5	2020-11-19
1594	2020-11-18
1633.5	2020-11-17
1629.5	2020-11-16
1639	2020-11-13
1634	2020-11-12
1641	2020-11-11
1557.5	2020-11-10
1584.5	2020-11-09
1606.5	2020-11-06
1616.5	2020-11-05
1621	2020-11-04
1517	2020-11-03
1455	2020-11-02
1445.5	2020-10-30
1505	2020-10-29
1537	2020-10-28
1577	2020-10-27
1538.5	2020-10-26
1568.5	2020-10-23
1566	2020-10-22
1588.5	2020-10-21
1598.5	2020-10-20
1630.5	2020-10-19
1623.5	2020-10-16
1642	2020-10-15
1682	2020-10-14
1721	2020-10-13
1734.5	2020-10-12
1700.5	2020-10-09
1675	2020-10-08
1612.5	2020-10-07
1590.5	2020-10-06
1631	2020-10-05
1604	2020-10-02
1598.5	2020-10-01
1577	2020-09-30
1602.5	2020-09-29
1601.5	2020-09-28
1596	2020-09-25
1581	2020-09-24
1578	2020-09-23
1581	2020-09-22
1514.5	2020-09-21
1516.5	2020-09-18
1445	2020-09-17
1438	2020-09-16
1399	2020-09-15
1383.5	2020-09-14
1374	2020-09-11
1376	2020-09-10
1310.5	2020-09-08
1347	2020-09-07
1307.5	2020-09-04
1329	2020-09-03
1428	2020-09-02
1417	2020-09-01
1391.5	2020-08-31
1412	2020-08-28
1469.5	2020-08-27
1465.5	2020-08-26
1417	2020-08-25
1378.5	2020-08-24
1367.5	2020-08-21
1418	2020-08-20
1466.5	2020-08-19
1449	2020-08-18
1449	2020-08-17
1415.5	2020-08-14
1457.5	2020-08-13
1416	2020-08-12
1403.5	2020-08-11
1423	2020-08-10
1488	2020-08-07
