398	2020-12-29
395.5	2020-12-28
392.1	2020-12-23
396.05	2020-12-22
380.5	2020-12-21
390.05	2020-12-18
390.7	2020-12-17
385.7	2020-12-16
382.7	2020-12-15
376.3	2020-12-14
374	2020-12-11
377.45	2020-12-10
384.35	2020-12-09
390	2020-12-08
386.4	2020-12-07
378	2020-12-04
373.25	2020-12-03
370.65	2020-12-02
372	2020-12-01
363.6	2020-11-30
366.45	2020-11-27
359.75	2020-11-26
357	2020-11-25
358.75	2020-11-24
358	2020-11-23
361.3	2020-11-20
355.6	2020-11-19
357.85	2020-11-18
359	2020-11-17
358.6	2020-11-16
353.95	2020-11-13
353.55	2020-11-12
351.3	2020-11-11
341.35	2020-11-10
353.8	2020-11-09
339.2	2020-11-06
336.1	2020-11-05
323.25	2020-11-04
318.1	2020-11-03
314.25	2020-11-02
312.3	2020-10-30
315	2020-10-29
308.6	2020-10-28
309.85	2020-10-27
314.5	2020-10-26
316.65	2020-10-23
320.3	2020-10-22
324.3	2020-10-21
326.55	2020-10-20
330	2020-10-19
330.8	2020-10-16
329.4	2020-10-15
341.2	2020-10-14
344.4	2020-10-13
336.05	2020-10-12
329.7	2020-10-09
322.7	2020-10-08
318.7	2020-10-07
319	2020-10-06
321.95	2020-10-05
319.15	2020-10-02
321.7	2020-10-01
314.75	2020-09-30
318.9	2020-09-29
315.6	2020-09-28
306.95	2020-09-25
307.75	2020-09-24
312.4	2020-09-23
306.85	2020-09-22
303	2020-09-21
309.75	2020-09-18
307	2020-09-17
310.65	2020-09-16
313.5	2020-09-15
310.8	2020-09-14
310	2020-09-11
305.85	2020-09-10
297.85	2020-09-08
303.25	2020-09-07
304.6	2020-09-04
317.8	2020-09-03
330.75	2020-09-02
322.75	2020-09-01
314.95	2020-08-31
316.5	2020-08-28
319.75	2020-08-27
325.1	2020-08-26
319.85	2020-08-25
318.55	2020-08-24
313.85	2020-08-21
312.75	2020-08-20
319	2020-08-19
317.6	2020-08-18
320.3	2020-08-17
314.25	2020-08-14
319.2	2020-08-13
317.05	2020-08-12
312.65	2020-08-11
310	2020-08-10
310	2020-08-07
