2024-03-11	43.00
2024-03-10	44.75
2024-03-07	44.40
2024-03-06	43.95
2024-03-05	43.40
2024-03-04	43.75
2024-03-03	43.05
2024-02-29	42.00
2024-02-28	42.50
2024-02-27	43.40
2024-02-26	42.50
2024-02-25	43.95
2024-02-22	45.05
2024-02-21	43.80
2024-02-20	44.25
2024-02-19	44.00
2024-02-18	44.35
2024-02-15	44.15
2024-02-14	43.05
2024-02-13	42.80
2024-02-12	43.00
2024-02-11	42.90
2024-02-08	44.30
2024-02-07	44.45
2024-02-06	44.50
2024-02-05	43.80
2024-02-04	42.50
2024-02-01	42.05
2024-01-31	42.45
2024-01-30	42.20
2024-01-29	42.55
2024-01-28	42.25
2024-01-25	40.75
2024-01-24	40.80
2024-01-23	41.45
2024-01-22	40.50
2024-01-21	40.45
2024-01-18	40.60
2024-01-17	40.60
2024-01-16	41.10
2024-01-15	41.10
2024-01-14	41.15
2024-01-11	41.45
2024-01-10	41.70
2024-01-09	42.80
2024-01-08	42.70
2024-01-07	42.20
2024-01-04	43.05
2024-01-03	43.05
2024-01-02	43.90
2024-01-01	45.70
2023-12-31	45.70
2023-12-28	44.60
2023-12-27	44.30
2023-12-26	42.95
2023-12-25	42.95
2023-12-24	42.95
2023-12-21	43.10
2023-12-20	43.00
2023-12-19	41.40
2023-12-18	40.55
2023-12-17	40.95
2023-12-14	40.60
2023-12-13	38.75
2023-12-12	39.35
2023-12-11	39.45
2023-12-10	39.70
2023-12-07	37.95
2023-12-06	39.20
2023-12-05	38.10
2023-12-04	38.70
2023-12-03	39.35
2023-11-30	39.80
2023-11-29	39.90
2023-11-28	39.65
2023-11-27	40.70
2023-11-26	41.85
2023-11-23	42.00
2023-11-22	42.15
2023-11-21	42.60
2023-11-20	44.70
2023-11-19	47.25
2023-11-16	48.45
2023-11-15	48.45
2023-11-14	48.20
2023-11-13	46.00
2023-11-12	45.25
2023-11-09	46.45
2023-11-08	45.15
2023-11-07	44.65
2023-11-06	45.25
2023-11-05	45.65
2023-11-02	43.55
2023-11-01	43.35
2023-10-31	43.50
2023-10-30	42.30
2023-10-29	38.45
2023-10-26	36.90
2023-10-25	37.00
2023-10-24	37.85
