116.75	2020-12-30
116.1	2020-12-29
116.9	2020-12-28
116.5	2020-12-23
114.1	2020-12-22
113.6	2020-12-21
117.4	2020-12-18
118.05	2020-12-17
112.9	2020-12-16
112.25	2020-12-15
110.1	2020-12-14
107.9	2020-12-11
109.3	2020-12-10
113.15	2020-12-09
110.5	2020-12-08
106.85	2020-12-07
106.7	2020-12-04
103.2	2020-12-03
105.05	2020-12-02
106.25	2020-12-01
104.7	2020-11-30
102.15	2020-11-27
99.44	2020-11-26
101.3	2020-11-25
103	2020-11-24
98	2020-11-23
93.94	2020-11-20
93.22	2020-11-19
92.9	2020-11-18
89.7	2020-11-17
89.48	2020-11-16
87.8	2020-11-13
86.2	2020-11-12
86.42	2020-11-11
85.46	2020-11-10
86.46	2020-11-09
86.6	2020-11-06
85.82	2020-11-05
83.44	2020-11-04
83.58	2020-11-03
84.54	2020-11-02
82.82	2020-10-30
85.32	2020-10-29
81.74	2020-10-28
86.26	2020-10-27
86.88	2020-10-26
89.56	2020-10-23
89.12	2020-10-22
87.58	2020-10-21
89.18	2020-10-20
90.44	2020-10-19
93.56	2020-10-16
93.92	2020-10-15
95.28	2020-10-14
93.26	2020-10-13
92.58	2020-10-12
91.52	2020-10-09
94.1	2020-10-08
94.08	2020-10-07
89.92	2020-10-06
89	2020-10-05
85.84	2020-10-02
84.32	2020-10-01
82.9	2020-09-30
83.1	2020-09-29
82.4	2020-09-28
78.5	2020-09-25
79.06	2020-09-24
80.2	2020-09-23
75.88	2020-09-22
76	2020-09-21
80.8	2020-09-18
81.32	2020-09-17
81.96	2020-09-16
82.96	2020-09-15
82.9	2020-09-14
82.32	2020-09-11
79.5	2020-09-10
80.56	2020-09-08
82.1	2020-09-07
80.8	2020-09-04
81.72	2020-09-03
83.66	2020-09-02
82.28	2020-09-01
81.88	2020-08-31
82.7	2020-08-28
82.76	2020-08-27
83.8	2020-08-26
83.24	2020-08-25
85	2020-08-24
83.72	2020-08-21
84.5	2020-08-20
85.76	2020-08-19
83.52	2020-08-18
82.3	2020-08-17
81.74	2020-08-14
83.12	2020-08-13
83.98	2020-08-12
83.98	2020-08-11
82.6	2020-08-10
