118.2	2020-12-30
119.5	2020-12-29
120.1	2020-12-28
117	2020-12-23
118.5	2020-12-22
114.2	2020-12-21
111.2	2020-12-18
112.6	2020-12-17
110.2	2020-12-16
112.5	2020-12-15
110	2020-12-14
109.2	2020-12-11
111.5	2020-12-10
112	2020-12-09
110.1	2020-12-08
105.8	2020-12-07
109.7	2020-12-04
111.9	2020-12-03
110.7	2020-12-02
110.5	2020-12-01
113.3	2020-11-30
111	2020-11-27
107.3	2020-11-26
103	2020-11-25
108	2020-11-24
114.6	2020-11-23
111.7	2020-11-20
110.3	2020-11-19
110.3	2020-11-18
109.8	2020-11-17
107.8	2020-11-16
114.5	2020-11-13
116	2020-11-12
121.6	2020-11-11
121.5	2020-11-10
117.6	2020-11-09
115.9	2020-11-06
117.8	2020-11-05
112.9	2020-11-04
113.9	2020-11-03
113.3	2020-11-02
107.6	2020-10-30
106.3	2020-10-29
105	2020-10-28
105.3	2020-10-27
103	2020-10-26
103	2020-10-23
103.5	2020-10-22
112.3	2020-10-21
112.1	2020-10-20
114.8	2020-10-19
118.1	2020-10-16
119	2020-10-15
119.4	2020-10-14
115.4	2020-10-13
114.4	2020-10-12
113.7	2020-10-09
112.9	2020-10-08
114.5	2020-10-07
113	2020-10-06
113.9	2020-10-05
114.9	2020-10-02
117.6	2020-10-01
119.8	2020-09-30
120.4	2020-09-29
122.6	2020-09-28
119.2	2020-09-25
118	2020-09-24
119.4	2020-09-23
117	2020-09-22
111.6	2020-09-21
120	2020-09-18
119.5	2020-09-17
119.5	2020-09-16
125.3	2020-09-15
126.3	2020-09-14
125.2	2020-09-11
123.6	2020-09-10
126.1	2020-09-08
130	2020-09-07
126.6	2020-09-04
121.3	2020-09-03
133.5	2020-09-02
132.5	2020-09-01
130.5	2020-08-31
127.4	2020-08-28
130	2020-08-27
126.4	2020-08-26
125.5	2020-08-25
123.2	2020-08-24
120.6	2020-08-21
120.9	2020-08-20
122.9	2020-08-19
118.5	2020-08-18
116.5	2020-08-17
115.6	2020-08-14
128.5	2020-08-13
119.6	2020-08-12
119.6	2020-08-11
116.8	2020-08-10
