8.275	2020-12-29
8.34	2020-12-28
8.269	2020-12-23
8.063	2020-12-22
7.858	2020-12-21
8.157	2020-12-18
8.178	2020-12-17
8.16	2020-12-16
8.042	2020-12-15
8.125	2020-12-14
8.049	2020-12-11
8.213	2020-12-10
8.124	2020-12-09
8.164	2020-12-08
8.183	2020-12-07
8.204	2020-12-04
8.212	2020-12-03
8.285	2020-12-02
8.321	2020-12-01
8.371	2020-11-30
8.502	2020-11-27
8.39	2020-11-26
8.49	2020-11-25
8.414	2020-11-24
8.085	2020-11-23
8.233	2020-11-20
8.169	2020-11-19
8.128	2020-11-18
8.119	2020-11-17
8.09	2020-11-16
8.025	2020-11-13
8.082	2020-11-12
8.211	2020-11-11
8.045	2020-11-10
8.045	2020-11-09
7.714	2020-11-06
7.611	2020-11-05
7.371	2020-11-04
7.216	2020-11-03
6.991	2020-11-02
6.84	2020-10-30
6.935	2020-10-29
6.957	2020-10-28
7.393	2020-10-27
7.499	2020-10-26
7.564	2020-10-23
7.452	2020-10-22
7.515	2020-10-21
7.587	2020-10-20
7.468	2020-10-19
7.536	2020-10-16
7.463	2020-10-15
7.775	2020-10-14
7.715	2020-10-13
7.689	2020-10-12
7.524	2020-10-09
7.545	2020-10-08
7.593	2020-10-07
7.364	2020-10-06
7.394	2020-10-05
7.463	2020-10-02
7.463	2020-10-01
7.42	2020-09-30
7.493	2020-09-29
7.448	2020-09-28
7.342	2020-09-25
7.367	2020-09-24
7.453	2020-09-23
7.323	2020-09-22
7.244	2020-09-21
7.42	2020-09-18
7.376	2020-09-17
7.575	2020-09-16
7.631	2020-09-15
7.563	2020-09-14
7.655	2020-09-11
7.6	2020-09-10
7.475	2020-09-08
7.593	2020-09-07
7.408	2020-09-04
7.579	2020-09-03
7.646	2020-09-02
7.506	2020-09-01
7.59	2020-08-31
7.644	2020-08-28
7.62	2020-08-27
7.798	2020-08-26
7.805	2020-08-25
7.866	2020-08-24
7.733	2020-08-21
7.75	2020-08-20
7.865	2020-08-19
7.79	2020-08-18
7.808	2020-08-17
7.883	2020-08-14
8.01	2020-08-13
8.109	2020-08-12
7.961	2020-08-11
7.861	2020-08-10
7.813	2020-08-07
