200.7	2020-12-30
201.95	2020-12-29
202.6	2020-12-28
199.88	2020-12-23
195.22	2020-12-22
193.64	2020-12-21
199.98	2020-12-18
200.85	2020-12-17
198.6	2020-12-16
193.84	2020-12-15
191.98	2020-12-14
191.16	2020-12-11
197.12	2020-12-10
197.26	2020-12-09
195.22	2020-12-08
196.76	2020-12-07
198.58	2020-12-04
198.52	2020-12-03
199.12	2020-12-02
199.98	2020-12-01
197.66	2020-11-30
198.14	2020-11-27
199.06	2020-11-26
199.2	2020-11-25
199.42	2020-11-24
196.6	2020-11-23
195.4	2020-11-20
194.84	2020-11-19
198.8	2020-11-18
198.06	2020-11-17
194.5	2020-11-16
190.94	2020-11-13
188.16	2020-11-12
190.46	2020-11-11
192.52	2020-11-10
186	2020-11-09
168.06	2020-11-06
166.94	2020-11-05
164.12	2020-11-04
161.68	2020-11-03
155.06	2020-11-02
151.06	2020-10-30
150.46	2020-10-29
151.9	2020-10-28
156.66	2020-10-27
160.54	2020-10-26
163.42	2020-10-23
161.32	2020-10-22
161.92	2020-10-21
163.62	2020-10-20
164.48	2020-10-19
163.7	2020-10-16
162.24	2020-10-15
167.02	2020-10-14
166.52	2020-10-13
169.84	2020-10-12
168.14	2020-10-09
167.68	2020-10-08
166.64	2020-10-07
169.02	2020-10-06
166.52	2020-10-05
162.8	2020-10-02
162.18	2020-10-01
163.62	2020-09-30
164.88	2020-09-29
166.84	2020-09-28
161.98	2020-09-25
164.38	2020-09-24
163.06	2020-09-23
165.58	2020-09-22
168.82	2020-09-21
178.46	2020-09-18
179.36	2020-09-17
181.8	2020-09-16
182.8	2020-09-15
182.58	2020-09-14
183.02	2020-09-11
183.16	2020-09-10
179.52	2020-09-08
182.02	2020-09-07
178.68	2020-09-04
181.8	2020-09-03
183.5	2020-09-02
182	2020-09-01
181.52	2020-08-31
185.72	2020-08-28
184.06	2020-08-27
185.1	2020-08-26
185	2020-08-25
183.92	2020-08-24
179.22	2020-08-21
180.96	2020-08-20
184.38	2020-08-19
181.2	2020-08-18
180.72	2020-08-17
182.02	2020-08-14
183.58	2020-08-13
186.26	2020-08-12
184.7	2020-08-11
179.24	2020-08-10
