2025-09-16	42.88
2025-09-15	43.75
2025-09-14	44.87
2025-09-11	44.07
2025-09-10	44.41
2025-09-09	44.13
2025-09-08	44.46
2025-09-07	44.49
2025-09-04	45.39
2025-09-03	45.18
2025-09-02	44.70
2025-09-01	44.58
2025-08-31	44.64
2025-08-28	44.76
2025-08-27	45.65
2025-08-26	44.54
2025-08-25	44.30
2025-08-24	44.28
2025-08-21	42.74
2025-08-20	42.73
2025-08-19	42.31
2025-08-18	42.25
2025-08-17	42.01
2025-08-14	42.92
2025-08-13	43.00
2025-08-12	42.15
2025-08-11	40.92
2025-08-10	41.05
2025-08-07	40.39
2025-08-06	40.90
2025-08-05	42.21
2025-08-04	41.26
2025-08-03	41.03
2025-07-31	42.76
2025-07-30	43.49
2025-07-29	43.24
2025-07-28	43.67
2025-07-27	43.61
2025-07-24	44.06
2025-07-23	44.42
2025-07-22	44.55
2025-07-21	44.24
2025-07-20	44.50
2025-07-17	45.08
2025-07-16	43.26
2025-07-15	43.44
2025-07-14	44.72
2025-07-13	44.02
2025-07-10	44.06
2025-07-09	43.83
2025-07-08	44.19
2025-07-07	42.73
2025-07-06	42.87
2025-07-03	43.07
2025-07-02	42.92
2025-07-01	41.22
2025-06-30	39.68
2025-06-29	39.99
2025-06-26	40.22
2025-06-25	39.75
2025-06-24	39.79
2025-06-23	39.81
2025-06-22	39.15
2025-06-19	38.45
2025-06-18	38.97
2025-06-17	38.37
2025-06-16	38.57
2025-06-15	38.46
2025-06-12	39.11
2025-06-11	39.56
2025-06-10	40.37
2025-06-09	40.13
2025-06-08	40.08
2025-06-05	38.66
2025-06-04	38.51
2025-06-03	39.38
2025-06-02	38.29
2025-06-01	38.84
2025-05-29	39.10
2025-05-28	39.19
2025-05-27	39.95
2025-05-26	39.23
2025-05-25	38.86
2025-05-22	39.42
2025-05-21	39.38
2025-05-20	40.85
2025-05-19	41.18
2025-05-18	41.79
2025-05-15	41.31
2025-05-14	41.36
2025-05-13	41.65
2025-05-12	41.51
2025-05-11	39.57
2025-05-08	39.69
2025-05-07	38.49
2025-05-06	38.17
2025-05-05	38.70
2025-05-04	38.54
2025-05-01	37.68
2025-04-30	37.68
