64.72	2020-12-30
65.07	2020-12-29
65.22	2020-12-28
64.69	2020-12-23
63.85	2020-12-22
63.53	2020-12-21
64.52	2020-12-18
64.9	2020-12-17
64.2	2020-12-16
64.76	2020-12-15
63.9	2020-12-14
63.11	2020-12-11
64.04	2020-12-10
63.44	2020-12-09
61.62	2020-12-08
60.75	2020-12-07
61.04	2020-12-04
60.66	2020-12-03
60.97	2020-12-02
61.11	2020-12-01
61.33	2020-11-30
60.92	2020-11-27
60.07	2020-11-26
60.21	2020-11-25
61.15	2020-11-24
58.38	2020-11-23
57.65	2020-11-20
57.78	2020-11-19
58.71	2020-11-18
57.96	2020-11-17
57.28	2020-11-16
56	2020-11-13
55.61	2020-11-12
56.43	2020-11-11
57.52	2020-11-10
55.73	2020-11-09
50.33	2020-11-06
50.54	2020-11-05
50.07	2020-11-04
49.725	2020-11-03
48.34	2020-11-02
47.07	2020-10-30
46.625	2020-10-29
46.945	2020-10-28
50.33	2020-10-27
51.2	2020-10-26
52.27	2020-10-23
51.79	2020-10-22
52.1	2020-10-21
52.93	2020-10-20
53.21	2020-10-19
53.6	2020-10-16
52.45	2020-10-15
54.47	2020-10-14
54.33	2020-10-13
54.72	2020-10-12
55.04	2020-10-09
57.2	2020-10-08
55.68	2020-10-07
53.95	2020-10-06
53.34	2020-10-05
52.03	2020-10-02
51.37	2020-10-01
51.98	2020-09-30
52.34	2020-09-29
51.82	2020-09-28
49.53	2020-09-25
49.985	2020-09-24
50.28	2020-09-23
50.47	2020-09-22
50.62	2020-09-21
54.19	2020-09-18
55.15	2020-09-17
55.06	2020-09-16
54.91	2020-09-15
55.23	2020-09-14
54.87	2020-09-11
54.51	2020-09-10
53.97	2020-09-08
53.17	2020-09-07
52.12	2020-09-04
51.83	2020-09-03
51.38	2020-09-02
50.63	2020-09-01
51.06	2020-08-31
51.32	2020-08-28
51.79	2020-08-27
52.14	2020-08-26
51.78	2020-08-25
51.7	2020-08-24
49.565	2020-08-21
49.765	2020-08-20
50.74	2020-08-19
50.44	2020-08-18
50.31	2020-08-17
50.3	2020-08-14
50.98	2020-08-13
51.47	2020-08-12
50.61	2020-08-11
49.155	2020-08-10
