31.435	2020-12-29
31.805	2020-12-28
31.28	2020-12-23
30.835	2020-12-22
29.65	2020-12-21
30.88	2020-12-18
30.945	2020-12-17
30.49	2020-12-16
30.215	2020-12-15
29.45	2020-12-14
28.88	2020-12-11
29.045	2020-12-10
29.715	2020-12-09
29.905	2020-12-08
30.08	2020-12-07
29.57	2020-12-04
28.73	2020-12-03
29.065	2020-12-02
29.44	2020-12-01
29.52	2020-11-30
29.605	2020-11-27
28.605	2020-11-26
28.375	2020-11-25
27.995	2020-11-24
27.6	2020-11-23
27.41	2020-11-20
27.06	2020-11-19
26.795	2020-11-18
26.665	2020-11-17
26.825	2020-11-16
26.355	2020-11-13
26.135	2020-11-12
26.81	2020-11-11
26.18	2020-11-10
27.35	2020-11-09
26.41	2020-11-06
26.38	2020-11-05
25.54	2020-11-04
25.535	2020-11-03
24.455	2020-11-02
23.9	2020-10-30
23.91	2020-10-29
23.69	2020-10-28
25.64	2020-10-27
26.415	2020-10-26
26.8	2020-10-23
26.585	2020-10-22
26.955	2020-10-21
27.27	2020-10-20
27.63	2020-10-19
27.61	2020-10-16
27.365	2020-10-15
27.81	2020-10-14
27.565	2020-10-13
28.085	2020-10-12
27.51	2020-10-09
26.835	2020-10-08
26.3	2020-10-07
25.75	2020-10-06
25.71	2020-10-05
25.42	2020-10-02
25.945	2020-10-01
24.115	2020-09-30
24.185	2020-09-29
23.905	2020-09-28
22.97	2020-09-25
23.45	2020-09-24
23.45	2020-09-23
23.38	2020-09-22
22.975	2020-09-21
23.915	2020-09-18
24.085	2020-09-17
24.445	2020-09-16
24.4	2020-09-15
24.67	2020-09-14
23.89	2020-09-11
23.87	2020-09-10
23.065	2020-09-08
23.51	2020-09-07
22.78	2020-09-04
22.885	2020-09-03
24.045	2020-09-02
23.5	2020-09-01
23.16	2020-08-31
23.335	2020-08-28
23.35	2020-08-27
23.85	2020-08-26
22.92	2020-08-25
22.795	2020-08-24
22.165	2020-08-21
22.095	2020-08-20
22.485	2020-08-19
22.485	2020-08-18
22.5	2020-08-17
21.745	2020-08-14
22.23	2020-08-13
22.445	2020-08-12
22.42	2020-08-11
21.51	2020-08-10
22.04	2020-08-07
