33.95	2020-12-29
34.075	2020-12-28
34.7	2020-12-23
34.31	2020-12-22
34.075	2020-12-21
35.26	2020-12-18
35.66	2020-12-17
35.91	2020-12-16
34.885	2020-12-15
35.15	2020-12-14
35.84	2020-12-11
36.6	2020-12-10
35.16	2020-12-09
34.91	2020-12-08
34.04	2020-12-07
34.29	2020-12-04
33.24	2020-12-03
33.17	2020-12-02
32.565	2020-12-01
32.375	2020-11-30
33.52	2020-11-27
34.15	2020-11-26
34.405	2020-11-25
34.875	2020-11-24
32.44	2020-11-23
31.25	2020-11-20
31.275	2020-11-19
32.485	2020-11-18
32.365	2020-11-17
32.095	2020-11-16
30.395	2020-11-13
30.475	2020-11-12
31.22	2020-11-11
30.92	2020-11-10
30.835	2020-11-09
27.945	2020-11-06
28.345	2020-11-05
28.955	2020-11-04
28.93	2020-11-03
29.01	2020-11-02
27.63	2020-10-30
27.92	2020-10-29
27.455	2020-10-28
27.81	2020-10-27
28.02	2020-10-26
29.055	2020-10-23
28.52	2020-10-22
28.075	2020-10-21
28.46	2020-10-20
28.97	2020-10-19
29.03	2020-10-16
29.015	2020-10-15
29.52	2020-10-14
29.11	2020-10-13
29.205	2020-10-12
29.57	2020-10-09
29.58	2020-10-08
28.34	2020-10-07
29.075	2020-10-06
28.325	2020-10-05
28.01	2020-10-02
28.315	2020-10-01
29.345	2020-09-30
29.195	2020-09-29
30.275	2020-09-28
29.85	2020-09-25
29.09	2020-09-24
30.015	2020-09-23
30.885	2020-09-22
30.615	2020-09-21
31.365	2020-09-18
31.66	2020-09-17
30.79	2020-09-16
31.19	2020-09-15
31.04	2020-09-14
31.37	2020-09-11
31.82	2020-09-10
32.57	2020-09-09
32.695	2020-09-08
33.125	2020-09-07
32.8	2020-09-04
33.05	2020-09-03
33.115	2020-09-02
33	2020-09-01
33.49	2020-08-31
33.91	2020-08-28
33.46	2020-08-27
34.145	2020-08-26
34.575	2020-08-25
35.69	2020-08-24
34.82	2020-08-21
34.98	2020-08-20
35.49	2020-08-19
35.69	2020-08-18
36.085	2020-08-17
36.36	2020-08-14
36.635	2020-08-13
37.46	2020-08-12
38.925	2020-08-11
37.47	2020-08-10
