29.28	2020-12-30
29.8	2020-12-29
29.32	2020-12-28
29.2	2020-12-23
29.21	2020-12-22
29.04	2020-12-21
29.52	2020-12-18
28.96	2020-12-17
28.29	2020-12-16
28.36	2020-12-15
27.49	2020-12-14
27.62	2020-12-11
28.18	2020-12-10
28.5	2020-12-09
28.53	2020-12-08
28.52	2020-12-07
28.94	2020-12-04
28.31	2020-12-03
28.46	2020-12-02
28.87	2020-12-01
28.71	2020-11-30
28.8	2020-11-27
29.04	2020-11-26
29.05	2020-11-25
28.96	2020-11-24
28.65	2020-11-23
29.01	2020-11-20
28.6	2020-11-19
28.51	2020-11-18
28.74	2020-11-17
29.2	2020-11-16
28.92	2020-11-13
28.97	2020-11-12
29.14	2020-11-11
28.38	2020-11-10
28.84	2020-11-09
28.28	2020-11-06
28.66	2020-11-05
30.44	2020-11-04
30.17	2020-11-03
29.54	2020-11-02
28.57	2020-10-30
27.96	2020-10-29
28.32	2020-10-28
29.37	2020-10-27
29.54	2020-10-26
30.12	2020-10-23
30.54	2020-10-22
30.71	2020-10-21
30.6	2020-10-20
30.36	2020-10-19
30.99	2020-10-16
30.15	2020-10-15
30.62	2020-10-14
30.42	2020-10-13
31.34	2020-10-12
30.73	2020-10-09
30.34	2020-10-08
29.97	2020-10-07
29.92	2020-10-06
29.82	2020-10-05
29.7	2020-10-02
30.13	2020-10-01
30.01	2020-09-30
29.99	2020-09-29
30.15	2020-09-28
29.57	2020-09-25
29.42	2020-09-24
29.7	2020-09-23
29.62	2020-09-22
29.23	2020-09-21
30.42	2020-09-18
30.57	2020-09-17
30.81	2020-09-16
31.04	2020-09-15
31.11	2020-09-14
31.3	2020-09-11
31.52	2020-09-10
31.05	2020-09-08
31.03	2020-09-07
31	2020-09-04
29.89	2020-09-03
30.04	2020-09-02
29.71	2020-09-01
30.56	2020-08-31
29.73	2020-08-28
30.58	2020-08-27
31.04	2020-08-26
30.32	2020-08-25
30.52	2020-08-24
30.37	2020-08-21
30.31	2020-08-20
30.58	2020-08-19
30.63	2020-08-18
30.7	2020-08-17
30.29	2020-08-14
31.1	2020-08-13
30.16	2020-08-12
31.32	2020-08-11
30.65	2020-08-10
