34.87	2020-12-29
35.01	2020-12-28
34.5	2020-12-23
34.08	2020-12-22
34.24	2020-12-21
35.72	2020-12-18
34.15	2020-12-17
33.82	2020-12-16
33.8	2020-12-15
33.74	2020-12-14
33.4	2020-12-11
33.58	2020-12-10
33.22	2020-12-09
33	2020-12-08
32.9	2020-12-07
33.1	2020-12-04
33.06	2020-12-03
33.5	2020-12-02
33.18	2020-12-01
33.43	2020-11-30
33.52	2020-11-27
33.39	2020-11-26
33.19	2020-11-25
33	2020-11-24
32.79	2020-11-23
32.9	2020-11-20
32.97	2020-11-19
32.71	2020-11-18
32.87	2020-11-17
33.09	2020-11-16
32.52	2020-11-13
32.01	2020-11-12
30.62	2020-11-11
29.98	2020-11-10
29.57	2020-11-09
30.09	2020-11-06
30.78	2020-11-05
30.63	2020-11-04
30.4	2020-11-03
30.58	2020-11-02
30.1	2020-10-30
30.52	2020-10-29
30.58	2020-10-28
30.83	2020-10-27
31.81	2020-10-26
32.26	2020-10-23
32.2	2020-10-22
32.36	2020-10-21
32.4	2020-10-20
32.79	2020-10-19
32.96	2020-10-16
33.01	2020-10-15
33.33	2020-10-14
33.47	2020-10-13
33.86	2020-10-12
33.42	2020-10-09
33.63	2020-10-08
32.94	2020-10-07
32.35	2020-10-06
32.94	2020-10-05
32.31	2020-10-02
32.47	2020-10-01
32.67	2020-09-30
32.64	2020-09-29
32.8	2020-09-28
32.69	2020-09-25
32.63	2020-09-24
32.95	2020-09-23
32.54	2020-09-22
30.5	2020-09-21
39.99	2020-09-18
40.74	2020-09-17
41.15	2020-09-16
40.85	2020-09-15
40.82	2020-09-14
40.62	2020-09-11
40.67	2020-09-10
39.97	2020-09-08
40.35	2020-09-07
39.63	2020-09-04
40.78	2020-09-03
42.19	2020-09-02
41.2	2020-09-01
41.14	2020-08-31
40.96	2020-08-28
41.45	2020-08-27
41.76	2020-08-26
41.16	2020-08-25
41.1	2020-08-24
40.33	2020-08-21
40.9	2020-08-20
41.51	2020-08-19
41.21	2020-08-18
41.97	2020-08-17
42.9	2020-08-14
42.48	2020-08-13
40.83	2020-08-12
40.37	2020-08-11
40.05	2020-08-10
40.25	2020-08-07
