344	2020-12-29
336.4	2020-12-28
342.2	2020-12-23
347.2	2020-12-22
349.6	2020-12-21
346	2020-12-18
340.6	2020-12-17
350.6	2020-12-16
348.6	2020-12-15
362.6	2020-12-14
360	2020-12-11
361.6	2020-12-10
359.6	2020-12-09
368.8	2020-12-08
363	2020-12-07
361	2020-12-04
361.8	2020-12-03
365.8	2020-12-02
369.6	2020-12-01
382	2020-11-30
364	2020-11-27
362.4	2020-11-26
355.4	2020-11-25
352.2	2020-11-24
373	2020-11-23
373	2020-11-20
370.2	2020-11-19
363.2	2020-11-18
361.8	2020-11-17
368.2	2020-11-16
377.4	2020-11-13
372.2	2020-11-12
370.2	2020-11-11
351.8	2020-11-10
368.2	2020-11-09
401.2	2020-11-06
404.2	2020-11-05
393.2	2020-11-04
367.2	2020-11-03
362	2020-11-02
363.4	2020-10-30
375.4	2020-10-29
381	2020-10-28
383	2020-10-27
379.4	2020-10-26
383.4	2020-10-23
394	2020-10-22
383.2	2020-10-21
384.4	2020-10-20
373.4	2020-10-19
373.6	2020-10-16
368.8	2020-10-15
382.2	2020-10-14
385.8	2020-10-13
385	2020-10-12
380.6	2020-10-09
375.8	2020-10-08
372.4	2020-10-07
369	2020-10-06
377.4	2020-10-05
364.2	2020-10-02
360.6	2020-10-01
350.4	2020-09-30
351.4	2020-09-29
346.8	2020-09-28
344	2020-09-25
333	2020-09-24
341	2020-09-23
340.6	2020-09-22
338.4	2020-09-21
344.2	2020-09-18
333.6	2020-09-17
338.4	2020-09-16
330.2	2020-09-15
328.2	2020-09-14
328.6	2020-09-11
328.6	2020-09-10
323.6	2020-09-08
339.8	2020-09-07
324.4	2020-09-04
326.2	2020-09-03
360.8	2020-09-02
354.6	2020-09-01
355	2020-08-31
346.8	2020-08-28
348	2020-08-27
357.8	2020-08-26
355	2020-08-25
351	2020-08-24
351.2	2020-08-21
349.4	2020-08-20
349.8	2020-08-19
348.2	2020-08-18
350.8	2020-08-17
344.6	2020-08-14
349.8	2020-08-13
341.6	2020-08-12
332	2020-08-11
332.2	2020-08-10
338.6	2020-08-07
