514.5	2020-12-30
513.4	2020-12-29
504.7	2020-12-28
496.45	2020-12-23
492.25	2020-12-22
490.75	2020-12-21
500.3	2020-12-18
502.6	2020-12-17
505.5	2020-12-16
507.6	2020-12-15
508.8	2020-12-14
499.9	2020-12-11
500.5	2020-12-10
497.7	2020-12-09
494.85	2020-12-08
494	2020-12-07
492.9	2020-12-04
497.95	2020-12-03
495.9	2020-12-02
497	2020-12-01
491	2020-11-30
495.95	2020-11-27
498	2020-11-26
494.45	2020-11-25
494.35	2020-11-24
492.05	2020-11-23
492.3	2020-11-20
488.35	2020-11-19
485.85	2020-11-18
475.55	2020-11-17
477.4	2020-11-16
469.5	2020-11-13
473.45	2020-11-12
487.45	2020-11-11
474.35	2020-11-10
468.2	2020-11-09
435.3	2020-11-06
435.9	2020-11-05
422.1	2020-11-04
409.4	2020-11-03
406.1	2020-11-02
402.9	2020-10-30
403.85	2020-10-29
402.3	2020-10-28
418.4	2020-10-27
421.35	2020-10-26
427.5	2020-10-23
427.85	2020-10-22
427	2020-10-21
428	2020-10-20
432	2020-10-19
432.1	2020-10-16
402.5	2020-10-15
411.75	2020-10-14
417.2	2020-10-13
418.8	2020-10-12
414.95	2020-10-09
407.6	2020-10-08
410.4	2020-10-07
410.6	2020-10-06
412.4	2020-10-05
410	2020-10-02
409.1	2020-10-01
399.75	2020-09-30
410.05	2020-09-29
405.3	2020-09-28
399.9	2020-09-25
401.5	2020-09-24
400.7	2020-09-23
390.7	2020-09-22
395.05	2020-09-21
416.15	2020-09-18
422	2020-09-17
426.95	2020-09-16
420	2020-09-15
420.65	2020-09-14
415.1	2020-09-11
404.75	2020-09-10
403	2020-09-09
405.15	2020-09-08
407.3	2020-09-07
404	2020-09-04
406.1	2020-09-03
402	2020-09-02
396.1	2020-09-01
392.2	2020-08-31
394.85	2020-08-28
400	2020-08-27
403.95	2020-08-26
399.1	2020-08-25
393.7	2020-08-24
383.5	2020-08-21
382.2	2020-08-20
385.5	2020-08-19
385.65	2020-08-18
387.65	2020-08-17
385.6	2020-08-14
391.3	2020-08-13
391.5	2020-08-12
382.75	2020-08-11
