213.4	2020-12-30
217.7	2020-12-29
214.1	2020-12-28
216.9	2020-12-23
207.3	2020-12-22
203.6	2020-12-21
205.2	2020-12-18
204.5	2020-12-17
207.9	2020-12-16
207.5	2020-12-15
206	2020-12-14
206.2	2020-12-11
209.5	2020-12-10
208.3	2020-12-09
205.5	2020-12-08
206.8	2020-12-07
208	2020-12-04
211.6	2020-12-03
206.3	2020-12-02
203.7	2020-12-01
197.95	2020-11-30
204.4	2020-11-27
205.1	2020-11-26
205	2020-11-25
208.5	2020-11-24
196.9	2020-11-23
194.65	2020-11-20
196	2020-11-19
201.3	2020-11-18
205.3	2020-11-17
204.1	2020-11-16
193.45	2020-11-13
190.65	2020-11-12
193.15	2020-11-11
202	2020-11-10
191.5	2020-11-09
164.2	2020-11-06
166.3	2020-11-05
161.55	2020-11-04
157.5	2020-11-03
149.3	2020-11-02
146.55	2020-10-30
144.9	2020-10-29
150.8	2020-10-28
155.35	2020-10-27
161	2020-10-26
169.3	2020-10-23
158.65	2020-10-22
154.95	2020-10-21
159.9	2020-10-20
154.85	2020-10-19
153.75	2020-10-16
147.5	2020-10-15
149.55	2020-10-14
150.35	2020-10-13
153	2020-10-12
156.25	2020-10-09
156.75	2020-10-08
151.5	2020-10-07
152.05	2020-10-06
145.3	2020-10-05
141.75	2020-10-02
144.3	2020-10-01
142	2020-09-30
141.95	2020-09-29
142	2020-09-28
136.2	2020-09-25
135.45	2020-09-24
138.75	2020-09-23
141.25	2020-09-22
141.95	2020-09-21
154.25	2020-09-18
158.6	2020-09-17
159.45	2020-09-16
156.7	2020-09-15
158.95	2020-09-14
156.85	2020-09-11
157.25	2020-09-10
161.7	2020-09-08
164.65	2020-09-07
158.95	2020-09-04
159.7	2020-09-03
160.5	2020-09-02
154.65	2020-09-01
155.25	2020-08-31
157.8	2020-08-28
160.45	2020-08-27
156.15	2020-08-26
156.25	2020-08-25
152.95	2020-08-24
145.45	2020-08-21
146.6	2020-08-20
149.7	2020-08-19
148	2020-08-18
150.8	2020-08-17
150.8	2020-08-14
153.6	2020-08-13
155.7	2020-08-12
160.55	2020-08-11
154.5	2020-08-10
