110.98	2020-12-29
109.96	2020-12-28
108.62	2020-12-23
109.86	2020-12-22
109.02	2020-12-21
107.72	2020-12-18
106.62	2020-12-17
105.92	2020-12-16
107.06	2020-12-15
106.06	2020-12-14
104.28	2020-12-11
105.76	2020-12-10
106.3	2020-12-09
105.52	2020-12-08
103.42	2020-12-07
105	2020-12-04
103.84	2020-12-03
105.7	2020-12-02
106.64	2020-12-01
107.28	2020-11-30
107.68	2020-11-27
106.94	2020-11-26
108.82	2020-11-25
107.92	2020-11-24
108.3	2020-11-23
108.56	2020-11-20
106.76	2020-11-19
103.28	2020-11-18
102.76	2020-11-17
102.44	2020-11-16
104.34	2020-11-13
103.9	2020-11-12
104.98	2020-11-11
102.86	2020-11-10
104.34	2020-11-09
104.1	2020-11-06
103.88	2020-11-05
103.64	2020-11-04
102.3	2020-11-03
100.22	2020-11-02
99.43	2020-10-30
99.38	2020-10-29
99.21	2020-10-28
100.66	2020-10-27
100.8	2020-10-26
102.6	2020-10-23
102.48	2020-10-22
102.78	2020-10-21
104.44	2020-10-20
104.26	2020-10-19
106	2020-10-16
105	2020-10-15
105.78	2020-10-14
104.2	2020-10-13
104.32	2020-10-12
103.82	2020-10-09
104.36	2020-10-08
103.02	2020-10-07
101.88	2020-10-06
104.74	2020-10-05
102.48	2020-10-02
101.78	2020-10-01
100.64	2020-09-30
100.2	2020-09-29
100.72	2020-09-28
98.61	2020-09-25
98.89	2020-09-24
99.81	2020-09-23
99	2020-09-22
99.81	2020-09-21
102.2	2020-09-18
101.6	2020-09-17
102.34	2020-09-16
102.64	2020-09-15
101.52	2020-09-14
101.32	2020-09-11
108.92	2020-09-10
108.3	2020-09-08
108.62	2020-09-07
108.66	2020-09-04
106.6	2020-09-03
108.94	2020-09-02
105.88	2020-09-01
106.48	2020-08-31
106.06	2020-08-28
106.26	2020-08-27
105.62	2020-08-26
104	2020-08-25
103.2	2020-08-24
102.54	2020-08-21
100.62	2020-08-20
100.88	2020-08-19
101.58	2020-08-18
100.7	2020-08-17
100.06	2020-08-14
100.48	2020-08-13
104.56	2020-08-12
102.66	2020-08-11
101.14	2020-08-10
100.74	2020-08-07
