2025-12-22	389.90
2025-12-21	389.30
2025-12-18	379.20
2025-12-17	382.30
2025-12-16	382.75
2025-12-15	385.05
2025-12-14	384.60
2025-12-11	375.00
2025-12-10	379.10
2025-12-09	375.55
2025-12-08	376.90
2025-12-07	390.85
2025-12-04	391.35
2025-12-03	390.80
2025-12-02	365.25
2025-12-01	362.30
2025-11-30	372.75
2025-11-27	371.20
2025-11-26	368.80
2025-11-25	370.40
2025-11-24	366.90
2025-11-23	370.10
2025-11-20	358.90
2025-11-19	363.85
2025-11-18	374.20
2025-11-17	370.60
2025-11-16	373.45
2025-11-13	370.90
2025-11-12	373.10
2025-11-11	369.55
2025-11-10	364.10
2025-11-09	353.75
2025-11-06	359.40
2025-11-05	362.90
2025-11-04	366.85
2025-11-03	352.95
2025-11-02	368.00
2025-10-30	355.55
2025-10-29	359.05
2025-10-28	359.10
2025-10-27	359.65
2025-10-26	361.45
2025-10-23	360.40
2025-10-22	368.55
2025-10-21	367.50
2025-10-20	358.85
2025-10-19	356.85
2025-10-16	348.90
2025-10-15	349.20
2025-10-14	354.05
2025-10-13	346.25
2025-10-12	350.70
2025-10-09	355.90
2025-10-08	361.80
2025-10-07	351.25
2025-10-06	343.30
2025-10-05	342.85
2025-10-02	344.50
2025-10-01	341.20
2025-09-30	331.75
2025-09-29	336.75
2025-09-28	329.25
2025-09-25	326.40
2025-09-24	319.85
2025-09-23	317.05
2025-09-22	322.60
2025-09-21	325.55
2025-09-18	327.50
2025-09-17	326.45
2025-09-16	329.15
2025-09-15	332.95
2025-09-14	335.25
2025-09-11	333.30
2025-09-10	331.75
2025-09-09	337.95
2025-09-08	335.60
2025-09-07	337.65
2025-09-04	337.75
2025-09-03	339.45
2025-09-02	345.15
2025-09-01	334.55
2025-08-31	334.05
2025-08-28	334.95
2025-08-27	334.10
2025-08-26	330.50
2025-08-25	333.75
2025-08-24	337.65
2025-08-21	341.70
2025-08-20	336.45
2025-08-19	336.40
2025-08-18	335.10
2025-08-17	334.45
2025-08-14	334.40
2025-08-13	337.55
2025-08-12	330.85
2025-08-11	321.75
2025-08-10	314.50
2025-08-07	324.60
2025-08-06	330.55
2025-08-05	323.10
