48.54	2020-12-29
48.58	2020-12-28
48.18	2020-12-23
48.24	2020-12-22
46.815	2020-12-21
49.05	2020-12-18
49.085	2020-12-17
49.3	2020-12-16
47.125	2020-12-15
47.16	2020-12-14
46.445	2020-12-11
47.42	2020-12-10
47.44	2020-12-09
47.19	2020-12-08
47.165	2020-12-07
47.78	2020-12-04
47.745	2020-12-03
47.825	2020-12-02
48.675	2020-12-01
48.27	2020-11-30
49.51	2020-11-27
49.205	2020-11-26
49.145	2020-11-25
48.685	2020-11-24
47.61	2020-11-23
47.895	2020-11-20
46.395	2020-11-19
47.47	2020-11-18
47.665	2020-11-17
47.785	2020-11-16
47.69	2020-11-13
47.47	2020-11-12
48.095	2020-11-11
47.59	2020-11-10
46.175	2020-11-09
42.745	2020-11-06
43.795	2020-11-05
43.75	2020-11-04
41.96	2020-11-03
41.805	2020-11-02
40.36	2020-10-30
40.785	2020-10-29
40.705	2020-10-28
41.91	2020-10-27
42.555	2020-10-26
42.425	2020-10-23
42.33	2020-10-22
42.5	2020-10-21
43.62	2020-10-20
44.33	2020-10-19
44.81	2020-10-16
44.11	2020-10-15
44.325	2020-10-14
44.75	2020-10-13
46.36	2020-10-12
46.73	2020-10-09
46.315	2020-10-08
45.3	2020-10-07
46.3	2020-10-06
46.77	2020-10-05
44.935	2020-10-02
46.34	2020-10-01
53.31	2020-09-30
53.51	2020-09-29
54.21	2020-09-28
53.47	2020-09-25
54.41	2020-09-24
54.96	2020-09-23
53.86	2020-09-22
53.86	2020-09-21
57.22	2020-09-18
56.72	2020-09-17
56.46	2020-09-16
56.82	2020-09-15
55.31	2020-09-14
55.39	2020-09-11
55.1	2020-09-10
55.01	2020-09-08
55.51	2020-09-07
54.28	2020-09-04
55.22	2020-09-03
56.27	2020-09-02
55.49	2020-09-01
55.54	2020-08-31
55.03	2020-08-28
56.54	2020-08-27
57.54	2020-08-26
57.73	2020-08-25
57.98	2020-08-24
56.33	2020-08-21
56.66	2020-08-20
57.97	2020-08-19
57.07	2020-08-18
57.27	2020-08-17
56.96	2020-08-14
57.62	2020-08-13
57.94	2020-08-12
57.75	2020-08-11
56.58	2020-08-10
55.97	2020-08-07
