27.12	2020-12-29
27.09	2020-12-28
26.99	2020-12-23
26.75	2020-12-22
26.41	2020-12-21
26.92	2020-12-18
26.9	2020-12-17
26.63	2020-12-16
26.62	2020-12-15
26.1	2020-12-14
26.1	2020-12-11
26.35	2020-12-10
26.58	2020-12-09
26.2	2020-12-08
26.07	2020-12-07
26.02	2020-12-04
25.52	2020-12-03
25.37	2020-12-02
25.73	2020-12-01
25.31	2020-11-30
25.14	2020-11-27
25.35	2020-11-26
25.27	2020-11-25
25.22	2020-11-24
24.5	2020-11-23
23.94	2020-11-20
23.63	2020-11-19
23.86	2020-11-18
23.73	2020-11-17
23.71	2020-11-16
23.01	2020-11-13
22.79	2020-11-12
23.23	2020-11-11
23.65	2020-11-10
22.89	2020-11-09
21.82	2020-11-06
21.74	2020-11-05
21.59	2020-11-04
21.66	2020-11-03
20.97	2020-11-02
20.67	2020-10-30
20.76	2020-10-29
20.96	2020-10-28
22.07	2020-10-27
21.95	2020-10-26
22.27	2020-10-23
22.01	2020-10-22
21.86	2020-10-21
22.23	2020-10-20
22.7	2020-10-19
23.06	2020-10-16
22.99	2020-10-15
23.55	2020-10-14
23.47	2020-10-13
23.25	2020-10-12
23.42	2020-10-09
23.51	2020-10-08
23.33	2020-10-07
22.95	2020-10-06
22.87	2020-10-05
22.45	2020-10-02
22.2	2020-10-01
22.1	2020-09-30
22.21	2020-09-29
22.34	2020-09-28
22.02	2020-09-25
22.48	2020-09-24
22.34	2020-09-23
22.68	2020-09-22
22.3	2020-09-21
23.12	2020-09-18
23.28	2020-09-17
23.56	2020-09-16
23.67	2020-09-15
23.66	2020-09-14
23.99	2020-09-11
24.15	2020-09-10
23.39	2020-09-08
23.65	2020-09-07
23.23	2020-09-04
23.13	2020-09-03
23.73	2020-09-02
23.56	2020-09-01
24.3	2020-08-31
24.26	2020-08-28
24.56	2020-08-27
24.65	2020-08-26
24.38	2020-08-25
25.02	2020-08-24
24.43	2020-08-21
24.38	2020-08-20
24.65	2020-08-19
24.72	2020-08-18
25.07	2020-08-17
24.82	2020-08-14
25.2	2020-08-13
25.16	2020-08-12
24.87	2020-08-11
24.35	2020-08-10
24	2020-08-07
