138.25	2020-12-29
137.55	2020-12-28
136.4	2020-12-23
136.3	2020-12-22
135.5	2020-12-21
136.9	2020-12-18
139.1	2020-12-17
137	2020-12-16
134.2	2020-12-15
135.95	2020-12-14
133.25	2020-12-11
134.8	2020-12-10
135.55	2020-12-09
136.65	2020-12-08
135.55	2020-12-07
136.65	2020-12-04
137.4	2020-12-03
135.2	2020-12-02
134.7	2020-12-01
133.85	2020-11-30
133.4	2020-11-27
131.4	2020-11-26
129.2	2020-11-25
130.7	2020-11-24
129.9	2020-11-23
130	2020-11-20
128.45	2020-11-19
128.5	2020-11-18
131.05	2020-11-17
132.2	2020-11-16
131.75	2020-11-13
131.1	2020-11-12
131.8	2020-11-11
129	2020-11-10
133.25	2020-11-09
136.3	2020-11-06
136.2	2020-11-05
135.8	2020-11-04
133.1	2020-11-03
129.4	2020-11-02
127.15	2020-10-30
132.5	2020-10-29
134.75	2020-10-28
135.2	2020-10-27
130.85	2020-10-26
131.85	2020-10-23
127.95	2020-10-22
125.05	2020-10-21
124.6	2020-10-20
124.3	2020-10-19
125.2	2020-10-16
123.8	2020-10-15
128.35	2020-10-14
130.55	2020-10-13
131	2020-10-12
131	2020-10-09
130.35	2020-10-08
129.3	2020-10-07
128.35	2020-10-06
128.45	2020-10-05
127	2020-10-02
125.95	2020-10-01
124.55	2020-09-30
125.2	2020-09-29
125	2020-09-28
124	2020-09-25
123.7	2020-09-24
124.7	2020-09-23
123.8	2020-09-22
124	2020-09-21
126.75	2020-09-18
124.05	2020-09-17
124.3	2020-09-16
122.6	2020-09-15
123.15	2020-09-14
122	2020-09-11
120.2	2020-09-10
117.8	2020-09-08
118.15	2020-09-07
115.3	2020-09-04
115.6	2020-09-03
118.05	2020-09-02
114.85	2020-09-01
113.65	2020-08-31
113.25	2020-08-28
113.8	2020-08-27
114.8	2020-08-26
115	2020-08-25
114.3	2020-08-24
111.8	2020-08-21
113.35	2020-08-20
114.6	2020-08-19
114.15	2020-08-18
114.85	2020-08-17
114.4	2020-08-14
115.95	2020-08-13
116	2020-08-12
113.7	2020-08-11
112.45	2020-08-10
113.55	2020-08-07
