2026-05-31	70.90
2026-05-28	70.65
2026-05-27	71.00
2026-05-26	70.95
2026-05-25	72.30
2026-05-24	70.40
2026-05-21	71.80
2026-05-20	71.15
2026-05-19	70.90
2026-05-18	69.25
2026-05-17	67.65
2026-05-14	67.85
2026-05-13	67.75
2026-05-12	67.65
2026-05-11	66.90
2026-05-10	68.90
2026-05-07	68.75
2026-05-06	70.95
2026-05-05	69.90
2026-05-04	68.85
2026-05-03	68.70
2026-04-30	68.65
2026-04-29	65.55
2026-04-28	66.60
2026-04-27	67.70
2026-04-26	66.95
2026-04-23	68.70
2026-04-22	72.95
2026-04-21	72.80
2026-04-20	75.15
2026-04-19	74.65
2026-04-16	73.20
2026-04-15	72.85
2026-04-14	73.10
2026-04-13	72.90
2026-04-12	72.90
2026-04-09	72.35
2026-04-08	71.55
2026-04-07	71.70
2026-04-06	71.75
2026-04-05	71.75
2026-04-02	71.75
2026-04-01	71.55
2026-03-31	70.70
2026-03-30	67.65
2026-03-29	66.50
2026-03-26	66.75
2026-03-25	66.60
2026-03-24	67.50
2026-03-23	67.65
2026-03-22	68.40
2026-03-19	70.20
2026-03-18	69.25
2026-03-17	70.35
2026-03-16	70.60
2026-03-15	69.45
2026-03-12	68.20
2026-03-11	68.75
2026-03-10	69.30
2026-03-09	69.75
2026-03-08	67.65
2026-03-05	67.05
2026-03-04	68.35
2026-03-03	67.25
2026-03-02	67.30
2026-03-01	67.20
2026-02-26	67.65
2026-02-25	68.25
2026-02-24	68.65
2026-02-23	68.10
2026-02-22	69.45
2026-02-19	69.45
2026-02-18	69.00
2026-02-17	68.55
2026-02-16	68.10
2026-02-15	67.65
2026-02-12	66.95
2026-02-11	74.80
2026-02-10	73.90
2026-02-09	74.20
2026-02-08	74.05
2026-02-05	72.25
2026-02-04	72.10
2026-02-03	71.85
2026-02-02	70.98
2026-02-01	69.56
2026-01-29	70.78
2026-01-28	70.62
2026-01-27	72.42
2026-01-26	71.20
2026-01-25	70.04
2026-01-22	69.14
2026-01-21	69.34
2026-01-20	68.04
2026-01-19	69.00
2026-01-18	70.66
2026-01-15	69.40
2026-01-14	70.80
2026-01-13	62.70
2026-01-12	65.38
