9.064	2020-12-30
9.118	2020-12-29
9.126	2020-12-28
8.968	2020-12-23
8.788	2020-12-22
8.722	2020-12-21
9.024	2020-12-18
9.086	2020-12-17
9.01	2020-12-16
8.884	2020-12-15
8.858	2020-12-14
8.858	2020-12-11
9.134	2020-12-10
9.218	2020-12-09
9.04	2020-12-08
8.972	2020-12-07
9.014	2020-12-04
8.996	2020-12-03
9.118	2020-12-02
9.006	2020-12-01
9.076	2020-11-30
9.14	2020-11-27
9.156	2020-11-26
9.138	2020-11-25
8.964	2020-11-24
8.984	2020-11-23
9.1	2020-11-20
9.05	2020-11-19
9.13	2020-11-18
9.132	2020-11-17
9.324	2020-11-16
9.33	2020-11-13
9.262	2020-11-12
9.48	2020-11-11
9.378	2020-11-10
9.328	2020-11-09
9.228	2020-11-06
9.36	2020-11-05
9.33	2020-11-04
9.048	2020-11-03
9.042	2020-11-02
8.952	2020-10-30
8.846	2020-10-29
8.96	2020-10-28
9.346	2020-10-27
9.468	2020-10-26
9.528	2020-10-23
9.44	2020-10-22
9.464	2020-10-21
9.582	2020-10-20
9.664	2020-10-19
9.74	2020-10-16
9.578	2020-10-15
9.754	2020-10-14
9.648	2020-10-13
9.77	2020-10-12
9.744	2020-10-09
9.768	2020-10-08
9.716	2020-10-07
9.768	2020-10-06
9.718	2020-10-05
9.694	2020-10-02
9.528	2020-10-01
9.428	2020-09-30
9.39	2020-09-29
9.392	2020-09-28
9.282	2020-09-25
9.334	2020-09-24
9.372	2020-09-23
9.3	2020-09-22
9.38	2020-09-21
9.686	2020-09-18
9.754	2020-09-17
9.85	2020-09-16
9.832	2020-09-15
9.812	2020-09-14
9.9	2020-09-11
10.01	2020-09-10
9.824	2020-09-08
9.944	2020-09-07
9.792	2020-09-04
10.12	2020-09-03
10.075	2020-09-02
9.89	2020-09-01
9.91	2020-08-31
9.926	2020-08-28
10	2020-08-27
10.045	2020-08-26
10.145	2020-08-25
10.12	2020-08-24
9.794	2020-08-21
9.82	2020-08-20
10.05	2020-08-19
9.952	2020-08-18
10.06	2020-08-17
9.988	2020-08-14
10	2020-08-13
9.956	2020-08-12
9.928	2020-08-11
9.924	2020-08-10
